possession_team,quarter,down,yards_to_go,yards_to_endzone,seconds_in_half_remaining,score_diff_offense,called_pass,play_result,description,cfl_game_id,play_id,distance_bucket,field_bucket,score_bucket,time_bucket
MTL,4,2,12.0,36.0,632,11.0,0,Nothing,Shotgun #25 W.Fletcher rush middle for 2 yards loss to the TOR38 (#40 R.Smith),6414,23-5	,Long (8+),Opponent Territory,Leading 8+,Early Half
TOR,4,1,10.0,101.0,563,-11.0,1,Nothing,"Shotgun #11 C.Dukes pass complete short right to #80 D.Daniels caught at TOR19, for 17 yards to the TOR26 (#12 N.Murray), 1ST DOWN",6414,24-1	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,1,10.0,84.0,533,-11.0,1,Nothing,"Shotgun #11 C.Dukes pass complete short right to #80 D.Daniels caught at TOR30, for 4 yards to the TOR30 (#8 N.Lyon)",6414,24-2	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,2,6.0,80.0,508,-11.0,1,Interception,No Huddle-Shotgun #11 C.Dukes pass intercepted by #22 D.Ruffin at TOR49 #22 D.Ruffin return 40 yards to the TOR09 (#24 D.McMahon) PENALTY MTL Unnecessary roughness (#22 D.Ruffin) 15 yards from TOR09 to TOR24,6414,24-3	,Medium (4-7),Own Territory,Trailing 8+,Late Half
MTL,4,1,10.0,24.0,484,11.0,1,Nothing,Shotgun #7 C.Fajardo pass incomplete short right to #84 R.White Jr. thrown to TOR23,6414,25-1	,Long (8+),Opponent Territory,Leading 8+,Late Half
MTL,4,2,10.0,24.0,460,11.0,1,Nothing,"Shotgun #7 C.Fajardo pass complete short middle to #84 R.White Jr. caught at TOR07, for 23 yards to the TOR01 (#9 R.Metchie), 1ST DOWN",6414,25-2	,Long (8+),Opponent Territory,Leading 8+,Late Half
MTL,4,1,1.0,1.0,393,11.0,0,Nothing,#5 C.Evans rush left for 0 yards to the TOR01 (#48 W.McManis),6414,25-3	,Short (1-3),Red Zone,Leading 8+,Late Half
MTL,4,2,1.0,1.0,346,11.0,0,Touchdown,"#5 C.Evans rush left for 1 yard gain to the TOR00 TOUCHDOWN, clock 05:45",6414,25-4	,Short (1-3),Red Zone,Leading 8+,Late Half
TOR,4,1,10.0,104.0,301,-18.0,1,Nothing,"Shotgun #11 C.Dukes pass complete short left to #25 K.Carey caught at TOR09, for 8 yards to the TOR14 (#1 D.Sankey)",6414,27-1	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,2,2.0,96.0,277,-18.0,1,Nothing,"No Huddle-Shotgun #11 C.Dukes pass complete short left to #86 D.Coxie caught at TOR19, for 5 yards to the TOR19 (#48 K.Ento), 1ST DOWN",6414,27-2	,Short (1-3),Own Deep,Trailing 8+,Late Half
TOR,4,1,10.0,91.0,255,-18.0,1,Nothing,"No Huddle-Shotgun #11 C.Dukes pass complete short right to #81 T.Nield caught at TOR20, for 1 yard to the TOR20 (#48 K.Ento)",6414,27-3	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,2,9.0,90.0,234,-18.0,1,Nothing,"No Huddle-Shotgun #11 C.Dukes pass complete short right to #25 K.Carey caught at TOR20, for 9 yards to the TOR29 (#26 T.Beverette), out of bounds, 1ST DOWN",6414,27-4	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,1,10.0,81.0,221,-18.0,1,Nothing,"No Huddle-Shotgun #11 C.Dukes pass complete short right to #15 M.Polk caught at TOR31, for 2 yards to the TOR31 (#8 N.Lyon)",6414,27-5	,Long (8+),Own Deep,Trailing 8+,Late Half
TOR,4,2,8.0,79.0,202,-18.0,1,Nothing,"No Huddle-Shotgun #11 C.Dukes pass complete short middle to #88 R.Bailey caught at TOR46, for 25 yards to the MTL54 (#1 D.Sankey), 1ST DOWN",6414,27-6	,Long (8+),Own Territory,Trailing 8+,Late Half
TOR,4,1,10.0,54.0,177,-18.0,1,Nothing,No Huddle-Shotgun #11 C.Dukes pass incomplete short right to #15 M.Polk thrown to MTL43 broken up by #19 G.Cantin-Arku,6414,27-7	,Long (8+),Midfield,Trailing 8+,Late Half
TOR,4,2,10.0,54.0,172,-18.0,1,Nothing,Shotgun #11 C.Dukes pass incomplete short left to #17 R.Sindani thrown to MTL53,6414,27-8	,Long (8+),Midfield,Trailing 8+,Late Half
TOR,4,3,10.0,54.0,162,-18.0,1,Turnover On Downs,"Shotgun #11 C.Dukes pass complete short right to #24 D.McMahon caught at TOR49, for 9 yards to the MTL45 (#26 T.Beverette), out of bounds, TURNOVER ON DOWNS",6414,27-9	,Long (8+),Midfield,Trailing 8+,Late Half
MTL,4,1,10.0,65.0,155,18.0,1,Nothing,"Shotgun #7 C.Fajardo pass complete short left to #39 D.Dallaire caught at MTL45, for 1 yard to the MTL46 (#13 L.Johnson)",6414,28-1	,Long (8+),Own Territory,Leading 8+,Late Half
MTL,4,2,9.0,64.0,132,18.0,1,Nothing,"Shotgun #7 C.Fajardo pass complete short right to #14 C.Rambo caught at MTL41, for 4 yards loss to the MTL42 (#48 W.McManis)",6414,28-2	,Long (8+),Own Territory,Leading 8+,Late Half
TOR,4,1,10.0,79.0,114,-18.0,1,Nothing,"No Huddle-Shotgun #5 B.Scott pass complete short right to #15 M.Polk caught at TOR35, for 10 yards to the TOR41 (#26 T.Beverette), out of bounds, 1ST DOWN",6414,29-1	,Long (8+),Own Territory,Trailing 8+,2-min
TOR,4,1,10.0,69.0,96,-18.0,1,Nothing,"Shotgun #5 B.Scott pass complete short right to #86 D.Coxie caught at TOR54, for 13 yards to the TOR54 (#8 N.Lyon), out of bounds, 1ST DOWN",6414,29-2	,Long (8+),Own Territory,Trailing 8+,2-min
TOR,4,1,10.0,56.0,85,-18.0,1,Nothing,"No Huddle-Shotgun #5 B.Scott pass complete short right to #15 M.Polk caught at MTL49, for 7 yards to the MTL49 (#22 D.Ruffin)",6414,29-3	,Long (8+),Midfield,Trailing 8+,2-min
TOR,4,2,3.0,49.0,78,-18.0,1,Nothing,"No Huddle-Shotgun #5 B.Scott pass complete short middle to #80 D.Daniels caught at MTL42, for 9 yards to the MTL40 (#12 N.Murray), 1ST DOWN",6414,29-4	,Short (1-3),Midfield,Trailing 8+,2-min
TOR,4,1,10.0,40.0,65,-18.0,1,Touchdown,"No Huddle-Shotgun #5 B.Scott pass complete deep middle to #15 M.Polk caught at MTL05, for 40 yards to the MTL00 TOUCHDOWN, clock 01:00, 1ST DOWN",6414,29-5	,Long (8+),Opponent Territory,Trailing 8+,2-min
MTL,4,1,10.0,45.0,56,10.0,0,Nothing,"Shotgun #25 W.Fletcher rush middle for 10 yards gain to the TOR35 (#13 L.Johnson), 1ST DOWN",6414,31-1	,Long (8+),Midfield,Leading 8+,2-min
WPG,4,1,10.0,55.0,263,-7.0,1,Nothing,Shotgun #17 C.Streveler pass incomplete short left to #80 O.Wilson thrown to CGY39,6415,25-2	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,1,1,10.0,16.0,900,0.0,1,Nothing,Shotgun #17 C.Streveler pass incomplete short right to #36 B.Feltmate thrown to CGY08,6415,30-2	,Long (8+),Red Zone,Tied,Early Half
WPG,4,2,10.0,55.0,241,-7.0,1,Nothing,"Shotgun #17 C.Streveler pass complete short middle to #84 J.Johnson caught at CGY55, for 19 yards to the CGY36 (#4 C.Judge), out of bounds, 1ST DOWN",6415,25-3	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,4,1,15.0,41.0,214,-7.0,1,Penalty,"Shotgun #17 C.Streveler pass complete short middle to #82 D.Wolitarsky caught at CGY37, for 16 yards to the CGY25 (#31 T.Roberson) PENALTY WPG Offside (#86 K.Clercius) 5 yards from CGY41 to CGY46. NO PLAY",6415,25-5	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,4,1,20.0,46.0,191,-7.0,1,Nothing,Shotgun #17 C.Streveler pass incomplete deep middle to #84 J.Johnson thrown to CGY26,6415,25-6	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,4,2,20.0,46.0,186,-7.0,1,Nothing,"Shotgun #17 C.Streveler pass complete short left to #20 B.Oliveira caught at CGY48, for 11 yards to the CGY35 (#7 M.Awe)",6415,25-7	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,4,3,9.0,35.0,172,-7.0,1,Turnover On Downs,"Shotgun #17 C.Streveler pass complete short middle to #20 B.Oliveira caught at CGY34, for 8 yards to the CGY27 (#73 C.Hicks), TURNOVER ON DOWNS",6415,25-8	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
CGY,4,1,10.0,83.0,166,7.0,1,Nothing,"Shotgun #12 J.Maier pass complete short left to #87 E.Brooks caught at CGY23, for 7 yards to the CGY34 (#6 R.Kramdi)",6415,26-1	,Long (8+),Own Deep,Leading 1-7,Late Half
CGY,4,2,3.0,76.0,140,7.0,0,Nothing,"Shotgun #85 J.Philpot rush middle for 4 yards gain to the CGY38 (#19 K.Wilson), 1ST DOWN",6415,26-2	,Short (1-3),Own Territory,Leading 1-7,Late Half
CGY,4,1,10.0,72.0,117,7.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #80 M.Michel caught at CGY35, for 8 yards to the CGY46 (#31 E.Holm), out of bounds",6415,26-3	,Long (8+),Own Territory,Leading 1-7,2-min
CGY,4,2,2.0,64.0,112,7.0,0,Nothing,Shotgun #26 D.Mills rush middle for 0 yards to the CGY46 (#19 K.Wilson),6415,26-4	,Short (1-3),Own Territory,Leading 1-7,2-min
WPG,4,1,10.0,74.0,94,-7.0,0,Nothing,Shotgun #17 C.Streveler rush middle for 5 yards gain to the WPG41 (#4 C.Judge),6415,27-1	,Long (8+),Own Territory,Trailing 1-7,2-min
WPG,4,2,10.0,74.0,82,-7.0,1,Nothing,"Shotgun #17 C.Streveler pass complete short left to #84 J.Johnson caught at WPG39, for 10 yards to the WPG46 (#6 D.Houston)",6415,27-3	,Long (8+),Own Territory,Trailing 1-7,2-min
WPG,4,3,1.0,84.0,72,-7.0,0,Nothing,"No Huddle-Shotgun #20 B.Oliveira rush middle for 3 yards gain to the WPG49 (#7 M.Awe), 1ST DOWN",6415,27-4	,Short (1-3),Own Deep,Trailing 1-7,2-min
WPG,4,1,10.0,61.0,64,-7.0,1,Nothing,"No Huddle-Shotgun #17 C.Streveler pass complete short left to #80 O.Wilson caught at CGY50, for 11 yards to the CGY50 (#6 D.Houston), 1ST DOWN",6415,27-5	,Long (8+),Own Territory,Trailing 1-7,2-min
WPG,4,1,10.0,50.0,57,-7.0,1,Nothing,"No Huddle-Shotgun #17 C.Streveler pass complete deep middle to #86 K.Clercius caught at CGY30, for 21 yards to the CGY29 (#19 M.Thompson), 1ST DOWN",6415,27-6	,Long (8+),Midfield,Trailing 1-7,2-min
WPG,4,1,10.0,29.0,48,-7.0,1,Nothing,"No Huddle-Shotgun #17 C.Streveler pass complete short middle to #10 N.Demski caught at CGY16, for 13 yards to the CGY16 (#0 K.Williams), 1ST DOWN",6415,27-7	,Long (8+),Opponent Territory,Trailing 1-7,2-min
WPG,4,1,10.0,16.0,45,-7.0,1,Touchdown,"Shotgun #17 C.Streveler pass complete short right to #82 D.Wolitarsky caught at CGY-01, for 16 yards to the CGY00 TOUCHDOWN, clock 00:37, 1ST DOWN",6415,27-8	,Long (8+),Red Zone,Trailing 1-7,2-min
CGY,4,1,10.0,88.0,31,0.0,0,Nothing,Shotgun #26 D.Mills rush middle for 5 yards gain to the CGY27 (#95 J.Thomas),6415,29-1	,Long (8+),Own Deep,Tied,2-min
CGY,4,2,5.0,83.0,7,0.0,0,Nothing,"Shotgun #26 D.Mills rush middle for 7 yards gain to the CGY34 (#95 J.Thomas), 1ST DOWN",6415,29-2	,Medium (4-7),Own Deep,Tied,2-min
CGY,1,1,10.0,74.0,1774,0.0,1,Nothing,Shotgun #12 J.Maier pass incomplete short middle to #84 R.Begelton thrown to CGY50,6415,1-1	,Long (8+),Own Territory,Tied,Early Half
CGY,1,2,10.0,74.0,1752,0.0,1,Nothing,"Shotgun #12 J.Maier pass complete short middle to #26 D.Mills caught at CGY35, for 4 yards to the CGY40 (#5 W.Jefferson)",6415,1-2	,Long (8+),Own Territory,Tied,Early Half
WPG,1,1,10.0,74.0,1693,0.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 5 yards gain to the WPG41 (#74 J.Coatney),6415,2-1	,Long (8+),Own Territory,Tied,Early Half
WPG,1,2,5.0,69.0,1645,0.0,0,Nothing,Shotgun #17 C.Streveler rush middle for 2 yards gain to the WPG43 (#7 M.Awe),6415,2-2	,Medium (4-7),Own Territory,Tied,Early Half
CGY,1,1,10.0,82.0,1586,0.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #80 M.Michel caught at CGY28, for 7 yards to the CGY35 (#31 E.Holm)",6415,3-1	,Long (8+),Own Deep,Tied,Early Half
CGY,1,2,3.0,75.0,1547,0.0,0,Nothing,"Shotgun #26 D.Mills rush left for 11 yards gain to the CGY46 (#37 B.Alexander), 1ST DOWN",6415,3-2	,Short (1-3),Own Territory,Tied,Early Half
CGY,1,1,10.0,64.0,1511,0.0,0,Nothing,Shotgun #26 D.Mills rush middle for 2 yards gain to the CGY48 (#95 J.Thomas),6415,3-3	,Long (8+),Own Territory,Tied,Early Half
CGY,1,2,8.0,62.0,1471,0.0,1,Nothing,Shotgun #12 J.Maier pass incomplete short right to #84 R.Begelton thrown to WPG54,6415,3-4	,Long (8+),Own Territory,Tied,Early Half
WPG,1,1,10.0,66.0,1437,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #10 N.Demski caught at WPG48, for 7 yards to the WPG51 (#3 B.Dozier), out of bounds",6415,4-1	,Long (8+),Own Territory,Tied,Early Half
WPG,1,2,3.0,59.0,1415,0.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 2 yards gain to the WPG53 (#27 R.Randle Jr.),6415,4-2	,Short (1-3),Midfield,Tied,Early Half
WPG,1,1,10.0,35.0,900,0.0,1,Nothing,"Shotgun #17 C.Streveler pass complete short right to #80 O.Wilson caught at CGY35, for 19 yards to the CGY16 (#0 K.Williams), 1ST DOWN",6415,30-1	,Long (8+),Opponent Territory,Tied,Early Half
WPG,1,3,1.0,57.0,1367,0.0,0,Nothing,"#17 C.Streveler rush middle for 2 yards gain to the WPG55 (#4 C.Judge) PENALTY WPG Offside  CGY Face mask (#7 M.Awe) 20 yards from WPG53 to CGY47, 1ST DOWN. NO PLAY",6415,4-3	,Short (1-3),Midfield,Tied,Early Half
WPG,1,1,10.0,47.0,1352,0.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 8 yards gain to the CGY39 (#4 C.Judge),6415,4-4	,Long (8+),Midfield,Tied,Early Half
WPG,1,2,2.0,39.0,1312,0.0,0,Nothing,"Shotgun #27 J.Augustine rush middle for 4 yards gain to the CGY35 (#3 B.Dozier), 1ST DOWN",6415,4-5	,Short (1-3),Opponent Territory,Tied,Early Half
WPG,1,1,10.0,35.0,1269,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #36 B.Feltmate caught at CGY33, for 5 yards to the CGY30 (#19 M.Thompson)",6415,4-6	,Long (8+),Opponent Territory,Tied,Early Half
WPG,1,2,5.0,30.0,1226,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #10 N.Demski caught at CGY23, for 9 yards to the CGY21 (#6 D.Houston), out of bounds, 1ST DOWN",6415,4-7	,Medium (4-7),Opponent Territory,Tied,Early Half
WPG,1,1,10.0,21.0,1202,0.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 3 yards gain to the CGY18 (#74 J.Coatney) PENALTY WPG Offside declined,6415,4-8	,Long (8+),Opponent Territory,Tied,Early Half
WPG,1,2,7.0,18.0,1181,0.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete deep right to #10 N.Demski thrown to CGY-19 broken up by #0 K.Williams,6415,4-9	,Medium (4-7),Red Zone,Tied,Early Half
CGY,1,1,10.0,70.0,1145,-3.0,0,Nothing,Shotgun #26 D.Mills rush middle for 2 yards gain to the CGY42 (#4 A.Bighill),6415,5-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
CGY,1,2,8.0,68.0,1110,-3.0,0,Nothing,"Shotgun #26 D.Mills rush middle for 8 yards gain to the CGY50 (#37 B.Alexander), 1ST DOWN",6415,5-2	,Long (8+),Own Territory,Trailing 1-7,Early Half
CGY,1,1,10.0,60.0,1074,-3.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #80 M.Michel caught at CGY47, for 11 yards to the WPG49 (#30 T.Ford), 1ST DOWN, PENALTY WPG Illegal contact declined",6415,5-3	,Long (8+),Midfield,Trailing 1-7,Early Half
CGY,1,1,10.0,49.0,1050,-3.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #84 R.Begelton caught at WPG43, for 8 yards to the WPG41 (#1 D.Nichols)",6415,5-4	,Long (8+),Midfield,Trailing 1-7,Early Half
CGY,1,2,2.0,41.0,1008,-3.0,0,Nothing,Shotgun #26 D.Mills rush middle for 1 yard loss to the WPG42 (#6 R.Kramdi),6415,5-5	,Short (1-3),Midfield,Trailing 1-7,Early Half
CGY,1,3,3.0,42.0,963,-3.0,0,Nothing,"Shotgun #26 D.Mills rush middle for 3 yards gain to the WPG39 (#1 D.Nichols), 1ST DOWN",6415,5-6	,Short (1-3),Midfield,Trailing 1-7,Early Half
CGY,1,1,10.0,39.0,926,-3.0,0,Nothing,Shotgun #28 B.Emmons rush middle for 1 yard loss to the WPG40 (#91 J.Woods),6415,5-7	,Long (8+),Opponent Territory,Trailing 1-7,Early Half
CGY,1,2,11.0,40.0,900,-3.0,1,Nothing,Shotgun #12 J.Maier pass incomplete short right to #17 C.Echols thrown to WPG33,6415,5-8	,Long (8+),Opponent Territory,Trailing 1-7,Early Half
WPG,2,1,10.0,70.0,870,0.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #10 N.Demski caught at WPG35, for 3 yards to the WPG43 (#6 D.Houston)",6415,6-1	,Long (8+),Own Territory,Tied,Early Half
WPG,2,2,7.0,67.0,828,0.0,1,Interception,Shotgun #8 Z.Collaros pass intercepted by #73 C.Hicks at WPG53 #73 C.Hicks return 16 yards to the WPG37 fumbled by #73 C.Hicks at WPG37 forced by #80 O.Wilson recovered by CGY #4 C.Judge at WPG37 advances 0 yards to the WPG37 (#80 O.Wilson),6415,6-2	,Medium (4-7),Own Territory,Tied,Early Half
CGY,2,1,10.0,37.0,798,0.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #26 D.Mills caught at WPG44, for 13 yards to the WPG24 (#4 A.Bighill), out of bounds, 1ST DOWN",6415,7-1	,Long (8+),Opponent Territory,Tied,Early Half
CGY,2,1,10.0,24.0,780,0.0,0,Nothing,Shotgun #26 D.Mills rush middle for 0 yards to the WPG24 (#95 J.Thomas),6415,7-2	,Long (8+),Opponent Territory,Tied,Early Half
CGY,2,2,10.0,24.0,740,0.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #80 M.Michel caught at WPG17, for 8 yards to the WPG16 (#1 D.Nichols), out of bounds",6415,7-3	,Long (8+),Opponent Territory,Tied,Early Half
CGY,2,3,2.0,16.0,718,0.0,1,Turnover On Downs,"Shotgun #12 J.Maier pass incomplete deep middle to #84 R.Begelton thrown to WPG-19 PENALTY CGY Pass interference, offense declined, TURNOVER ON DOWNS",6415,7-4	,Short (1-3),Red Zone,Tied,Early Half
WPG,2,1,10.0,94.0,703,0.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 0 yards to the WPG16 (#9 J.Vaughters),6415,8-1	,Long (8+),Own Deep,Tied,Early Half
WPG,2,2,10.0,94.0,660,0.0,1,LossOfYards,"Shotgun #8 Z.Collaros sacked for loss of 6 yards to the WPG10 (#4 C.Judge) PENALTY WPG Holding, offence declined",6415,8-2	,Long (8+),Own Deep,Tied,Early Half
CGY,2,1,10.0,54.0,626,0.0,0,Nothing,Shotgun #85 J.Philpot rush right for 3 yards gain to the WPG51 (#19 K.Wilson),6415,9-1	,Long (8+),Midfield,Tied,Early Half
CGY,2,2,7.0,51.0,586,0.0,1,Nothing,Shotgun #12 J.Maier pass incomplete deep right to #17 C.Echols thrown to WPG27,6415,9-2	,Medium (4-7),Midfield,Tied,Late Half
WPG,2,1,10.0,70.0,539,-1.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short left to #20 B.Oliveira caught at WPG43, for 5 yards to the WPG45 (#6 D.Houston), out of bounds",6415,10-1	,Long (8+),Own Territory,Trailing 1-7,Late Half
WPG,2,2,5.0,65.0,517,-1.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short middle to #82 D.Wolitarsky caught at CGY53, for 13 yards to the CGY52 (#27 R.Randle Jr.), 1ST DOWN",6415,10-2	,Medium (4-7),Own Territory,Trailing 1-7,Late Half
WPG,2,1,10.0,52.0,473,-1.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 0 yards to the CGY52 (#9 J.Vaughters),6415,10-3	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,2,2,10.0,52.0,424,-1.0,0,Nothing,Shotgun #17 C.Streveler rush middle for 9 yards gain to the CGY43 (#7 M.Awe),6415,10-4	,Long (8+),Midfield,Trailing 1-7,Late Half
WPG,2,3,1.0,43.0,382,-1.0,0,Nothing,"#17 C.Streveler rush middle for 3 yards gain to the CGY40 (#31 T.Roberson), 1ST DOWN",6415,10-5	,Short (1-3),Midfield,Trailing 1-7,Late Half
WPG,2,1,10.0,40.0,341,-1.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 4 yards gain to the CGY36 (#93 C.Wiley),6415,10-6	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
WPG,2,2,6.0,36.0,292,-1.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #10 N.Demski caught at CGY30, for 7 yards to the CGY29 (#4 C.Judge), 1ST DOWN",6415,10-7	,Medium (4-7),Opponent Territory,Trailing 1-7,Late Half
WPG,2,1,10.0,29.0,254,-1.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete short right to #10 N.Demski thrown to CGY23,6415,10-8	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
WPG,2,2,10.0,29.0,239,-1.0,1,Nothing,Shotgun #8 Z.Collaros pass incomplete deep middle to #10 N.Demski thrown to CGY-08 broken up by #19 M.Thompson. #8 Z.Collaros injured on the play,6415,10-9	,Long (8+),Opponent Territory,Trailing 1-7,Late Half
CGY,2,1,10.0,70.0,200,-2.0,1,Interception,Shotgun #12 J.Maier pass intercepted by #30 T.Ford at CGY48 #30 T.Ford return 3 yards to the CGY45 (#14 C.Barnes),6415,11-1	,Long (8+),Own Territory,Trailing 1-7,Late Half
WPG,2,1,10.0,45.0,174,2.0,0,Nothing,Shotgun #17 C.Streveler rush middle for 4 yards gain to the CGY41 (#95 J.Howsare),6415,12-1	,Long (8+),Midfield,Leading 1-7,Late Half
WPG,2,2,6.0,41.0,166,2.0,1,Nothing,"Shotgun #17 C.Streveler pass complete short middle to #20 B.Oliveira caught at CGY41, for 6 yards to the CGY35 (#93 C.Wiley), 1ST DOWN",6415,12-2	,Medium (4-7),Midfield,Leading 1-7,Late Half
WPG,2,1,10.0,35.0,138,2.0,1,Nothing,"Shotgun #8 Z.Collaros pass complete short right to #86 K.Clercius caught at CGY31, for 6 yards to the CGY29 (#4 C.Judge)",6415,12-3	,Long (8+),Opponent Territory,Leading 1-7,Late Half
WPG,2,2,4.0,29.0,118,2.0,0,Nothing,Shotgun #20 B.Oliveira rush middle for 1 yard gain to the CGY28 (#73 C.Hicks),6415,12-4	,Medium (4-7),Opponent Territory,Leading 1-7,2-min
CGY,2,1,10.0,70.0,99,-5.0,1,Nothing,"Shotgun #12 J.Maier pass complete short middle to #80 M.Michel caught at CGY50, for 10 yards to the CGY50 (#31 E.Holm), 1ST DOWN",6415,13-1	,Long (8+),Own Territory,Trailing 1-7,2-min
CGY,2,1,10.0,60.0,83,-5.0,1,Nothing,"Shotgun #12 J.Maier pass complete short left to #84 R.Begelton caught at CGY47, for 7 yards to the WPG53 (#1 D.Nichols)",6415,13-2	,Long (8+),Midfield,Trailing 1-7,2-min
CGY,2,2,3.0,53.0,59,-5.0,1,Nothing,"Shotgun #12 J.Maier pass complete short middle to #84 R.Begelton caught at WPG45, for 12 yards to the WPG41 (#37 B.Alexander), 1ST DOWN",6415,13-3	,Short (1-3),Midfield,Trailing 1-7,2-min
CGY,2,1,10.0,41.0,47,-5.0,1,Nothing,No Huddle-Shotgun #12 J.Maier pass incomplete short left to #80 M.Michel thrown to WPG34,6415,13-4	,Long (8+),Midfield,Trailing 1-7,2-min
CGY,2,2,10.0,41.0,45,-5.0,1,Nothing,"Shotgun #12 J.Maier pass complete short middle to #84 R.Begelton caught at WPG32, for 9 yards to the WPG32 (#37 B.Alexander)",6415,13-5	,Long (8+),Midfield,Trailing 1-7,2-min
CGY,2,3,1.0,32.0,40,-5.0,0,Nothing,"#15 T.Stevens rush middle for 2 yards gain to the WPG30 (#4 A.Bighill), 1ST DOWN",6415,13-6	,Short (1-3),Opponent Territory,Trailing 1-7,2-min
CGY,2,1,10.0,30.0,34,-5.0,1,Nothing,Shotgun #12 J.Maier pass incomplete deep middle to #84 R.Begelton thrown to WPG-15 broken up by #31 E.Holm,6415,13-7	,Long (8+),Opponent Territory,Trailing 1-7,2-min
CGY,2,2,10.0,30.0,28,-5.0,1,Nothing,"Shotgun #12 J.Maier pass complete short right to #80 M.Michel caught at WPG17, for 11 yards to the WPG19 (#31 E.Holm), out of bounds, 1ST DOWN",6415,13-8	,Long (8+),Opponent Territory,Trailing 1-7,2-min
CGY,2,1,10.0,19.0,17,-5.0,1,Nothing,No Huddle-Shotgun #12 J.Maier pass incomplete short middle to #26 D.Mills thrown to WPG17 broken up by #93 O.Hubert,6415,13-9	,Long (8+),Red Zone,Trailing 1-7,2-min
CGY,2,2,10.0,19.0,12,-5.0,1,Nothing,Shotgun #12 J.Maier pass incomplete deep left to #17 C.Echols thrown to WPG-05,6415,13-10	,Long (8+),Red Zone,Trailing 1-7,2-min
CGY,3,1,10.0,71.0,1773,-2.0,0,Nothing,Shotgun #26 D.Mills rush middle for 4 yards gain to the CGY43 (#4 A.Bighill),6415,15-1	,Long (8+),Own Territory,Trailing 1-7,Early Half
CGY,3,2,6.0,67.0,1736,-2.0,1,Nothing,"Shotgun #12 J.Maier pass complete short left to #85 J.Philpot caught at CGY48, for 12 yards to the CGY55 (#4 A.Bighill), 1ST DOWN",6415,15-2	,Medium (4-7),Own Territory,Trailing 1-7,Early Half
