possession_team,down,distance_bucket,field_bucket,score_bucket,time_bucket,plays,pass_prob_hist,avg_yards,avg_yards_to_endzone,avg_score_diff,avg_seconds_in_half,league_plays,league_pass_prob_hist,pass_prob_delta_vs_league
OTT,2,Short (1-3),Opponent Territory,Leading 1-7,Early Half,2,0.5,2.0,38.5,3.0,942.5,12,0.16666666666666666,0.33333333333333337
OTT,2,Short (1-3),Opponent Territory,Leading 8+,Early Half,1,0.0,1.0,40.0,21.0,1300.0,23,0.043478260869565216,-0.043478260869565216
OTT,2,Short (1-3),Opponent Territory,Tied,Early Half,1,0.0,3.0,39.0,0.0,1562.0,18,0.16666666666666666,-0.16666666666666666
OTT,2,Short (1-3),Opponent Territory,Tied,Late Half,1,1.0,2.0,37.0,0.0,246.0,3,0.3333333333333333,0.6666666666666667
OTT,2,Short (1-3),Opponent Territory,Trailing 1-7,Early Half,2,0.5,2.5,32.0,-7.0,1347.5,21,0.19047619047619047,0.30952380952380953
OTT,2,Short (1-3),Opponent Territory,Trailing 8+,2-min,2,0.0,3.0,32.0,-9.0,46.5,8,0.5,-0.5
OTT,2,Short (1-3),Opponent Territory,Trailing 8+,Early Half,2,0.5,2.0,28.0,-17.0,1144.0,9,0.3333333333333333,0.16666666666666669
OTT,2,Short (1-3),Opponent Territory,Trailing 8+,Late Half,1,0.0,1.0,25.0,-8.0,566.0,11,0.2727272727272727,-0.2727272727272727
OTT,2,Short (1-3),Own Deep,Leading 1-7,Early Half,1,0.0,2.0,81.0,6.0,1580.0,13,0.15384615384615385,-0.15384615384615385
OTT,2,Short (1-3),Own Deep,Leading 8+,Early Half,1,0.0,1.0,96.0,28.0,993.0,9,0.0,0.0
OTT,2,Short (1-3),Own Deep,Tied,Early Half,1,0.0,2.0,88.0,0.0,1732.0,9,0.0,0.0
OTT,2,Short (1-3),Own Deep,Trailing 1-7,2-min,1,0.0,2.0,86.0,-7.0,114.0,1,0.0,0.0
OTT,2,Short (1-3),Own Deep,Trailing 8+,Early Half,2,0.5,2.0,84.5,-16.5,1330.0,7,0.14285714285714285,0.35714285714285715
OTT,2,Short (1-3),Own Territory,Leading 1-7,Early Half,5,0.2,2.0,66.4,3.0,1145.2,33,0.12121212121212122,0.0787878787878788
OTT,2,Short (1-3),Own Territory,Leading 1-7,Late Half,1,0.0,2.0,74.0,2.0,463.0,19,0.10526315789473684,-0.10526315789473684
OTT,2,Short (1-3),Own Territory,Leading 8+,2-min,1,1.0,1.0,66.0,10.0,87.0,7,0.5714285714285714,0.4285714285714286
OTT,2,Short (1-3),Own Territory,Leading 8+,Early Half,1,0.0,1.0,70.0,21.0,1378.0,25,0.2,-0.2
OTT,2,Short (1-3),Own Territory,Tied,Early Half,2,0.0,3.0,72.5,0.0,1750.0,24,0.08333333333333333,-0.08333333333333333
OTT,2,Short (1-3),Own Territory,Trailing 1-7,2-min,2,1.0,2.5,74.5,-3.5,24.5,9,0.5555555555555556,0.4444444444444444
OTT,2,Short (1-3),Own Territory,Trailing 1-7,Early Half,3,0.6666666666666666,2.6666666666666665,70.33333333333333,-4.333333333333333,1480.6666666666667,38,0.34210526315789475,0.3245614035087719
OTT,2,Short (1-3),Own Territory,Trailing 1-7,Late Half,3,0.3333333333333333,2.6666666666666665,68.0,-1.3333333333333333,237.66666666666666,19,0.15789473684210525,0.17543859649122806
OTT,2,Short (1-3),Own Territory,Trailing 8+,2-min,3,0.6666666666666666,2.3333333333333335,72.33333333333333,-16.666666666666668,48.666666666666664,10,0.6,0.06666666666666665
OTT,2,Short (1-3),Own Territory,Trailing 8+,Early Half,5,0.2,2.0,62.4,-15.2,1169.4,28,0.25,-0.04999999999999999
OTT,2,Short (1-3),Own Territory,Trailing 8+,Late Half,3,0.0,2.0,64.0,-18.666666666666668,427.6666666666667,21,0.3333333333333333,-0.3333333333333333
OTT,2,Short (1-3),Red Zone,Leading 1-7,Early Half,3,0.0,1.6666666666666667,3.0,3.6666666666666665,1214.3333333333333,16,0.1875,-0.1875
OTT,2,Short (1-3),Red Zone,Leading 1-7,Late Half,1,0.0,3.0,3.0,3.0,429.0,9,0.1111111111111111,-0.1111111111111111
OTT,2,Short (1-3),Red Zone,Tied,Early Half,1,0.0,2.0,16.0,0.0,1656.0,10,0.1,-0.1
OTT,2,Short (1-3),Red Zone,Trailing 1-7,2-min,1,1.0,3.0,8.0,-1.0,9.0,9,0.2222222222222222,0.7777777777777778
OTT,2,Short (1-3),Red Zone,Trailing 1-7,Late Half,1,1.0,2.0,2.0,-1.0,431.0,9,0.2222222222222222,0.7777777777777778
OTT,2,Short (1-3),Red Zone,Trailing 8+,2-min,1,1.0,2.0,12.0,-14.0,60.0,8,0.75,0.25
OTT,2,Short (1-3),Red Zone,Trailing 8+,Late Half,3,0.3333333333333333,2.0,10.333333333333334,-19.333333333333332,355.6666666666667,12,0.25,0.08333333333333331
OTT,3,Long (8+),Own Territory,Trailing 1-7,2-min,2,1.0,11.5,71.5,-7.0,26.0,5,0.8,0.19999999999999996
OTT,3,Long (8+),Own Territory,Trailing 8+,Late Half,1,1.0,10.0,79.0,-17.0,464.0,5,0.8,0.19999999999999996
OTT,3,Long (8+),Red Zone,Trailing 8+,Early Half,1,1.0,10.0,13.0,-23.0,734.0,1,1.0,0.0
OTT,3,Long (8+),Red Zone,Trailing 8+,Late Half,1,1.0,10.0,13.0,-18.0,124.0,4,1.0,0.0
OTT,3,Medium (4-7),Midfield,Trailing 8+,Late Half,1,1.0,4.0,51.0,-26.0,354.0,2,1.0,0.0
OTT,3,Medium (4-7),Opponent Territory,Trailing 8+,Late Half,1,1.0,5.0,25.0,-12.0,433.0,7,1.0,0.0
OTT,3,Medium (4-7),Own Deep,Trailing 8+,2-min,1,0.0,5.0,82.0,-26.0,1.0,1,0.0,0.0
OTT,3,Medium (4-7),Own Territory,Trailing 8+,Late Half,1,1.0,5.0,70.0,-26.0,460.0,3,1.0,0.0
OTT,3,Medium (4-7),Red Zone,Trailing 8+,Late Half,1,1.0,6.0,6.0,-26.0,316.0,3,1.0,0.0
OTT,3,Short (1-3),Midfield,Leading 1-7,Early Half,1,0.0,1.0,48.0,3.0,796.0,10,0.2,-0.2
OTT,3,Short (1-3),Midfield,Trailing 1-7,2-min,2,1.0,1.5,47.0,-1.0,44.5,4,0.75,0.25
OTT,3,Short (1-3),Midfield,Trailing 1-7,Early Half,1,0.0,1.0,49.0,-1.0,602.0,10,0.3,-0.3
OTT,3,Short (1-3),Midfield,Trailing 8+,Early Half,1,0.0,1.0,57.0,-10.0,1710.0,6,0.3333333333333333,-0.3333333333333333
OTT,3,Short (1-3),Midfield,Trailing 8+,Late Half,2,0.5,2.5,47.0,-19.5,253.5,8,0.5,0.0
OTT,3,Short (1-3),Opponent Territory,Leading 1-7,Early Half,1,0.0,1.0,34.0,3.0,1211.0,5,0.0,0.0
OTT,3,Short (1-3),Opponent Territory,Trailing 1-7,Early Half,1,0.0,1.0,35.0,-1.0,1090.0,4,0.0,0.0
OTT,3,Short (1-3),Opponent Territory,Trailing 8+,Early Half,2,0.5,1.5,30.5,-21.0,1173.0,5,0.4,0.09999999999999998
OTT,3,Short (1-3),Own Deep,Trailing 1-7,2-min,1,0.0,1.0,100.0,-7.0,75.0,2,0.0,0.0
OTT,3,Short (1-3),Own Deep,Trailing 8+,2-min,1,1.0,1.0,88.0,-12.0,69.0,2,0.5,0.5
OTT,3,Short (1-3),Own Deep,Trailing 8+,Early Half,1,0.0,1.0,86.0,-19.0,953.0,4,0.25,-0.25
OTT,3,Short (1-3),Own Territory,Leading 1-7,Early Half,2,0.0,1.0,61.0,3.5,1321.0,8,0.0,0.0
OTT,3,Short (1-3),Own Territory,Leading 8+,Early Half,1,0.0,1.0,61.0,25.0,762.0,7,0.0,0.0
OTT,3,Short (1-3),Own Territory,Tied,Early Half,1,0.0,1.0,80.0,0.0,1702.0,7,0.0,0.0
OTT,3,Short (1-3),Own Territory,Trailing 1-7,Early Half,1,0.0,1.0,71.0,-7.0,709.0,10,0.1,-0.1
OTT,3,Short (1-3),Own Territory,Trailing 1-7,Late Half,1,0.0,1.0,78.0,-1.0,357.0,8,0.375,-0.375
OTT,3,Short (1-3),Own Territory,Trailing 8+,Early Half,1,0.0,1.0,61.0,-10.0,1010.0,7,0.0,0.0
OTT,3,Short (1-3),Own Territory,Trailing 8+,Late Half,2,0.0,1.5,68.0,-19.0,248.5,4,0.25,-0.25
OTT,3,Short (1-3),Red Zone,Leading 1-7,Early Half,1,0.0,1.0,5.0,3.0,1094.0,6,0.0,0.0
OTT,3,Short (1-3),Red Zone,Leading 1-7,Late Half,1,0.0,1.0,1.0,3.0,376.0,6,0.16666666666666666,-0.16666666666666666
OTT,3,Short (1-3),Red Zone,Tied,Early Half,1,0.0,1.0,11.0,0.0,1527.0,6,0.3333333333333333,-0.3333333333333333
OTT,3,Short (1-3),Red Zone,Trailing 8+,2-min,1,1.0,2.0,12.0,-14.0,55.0,3,0.6666666666666666,0.33333333333333337
OTT,3,Short (1-3),Red Zone,Trailing 8+,Late Half,3,0.3333333333333333,1.6666666666666667,10.0,-17.666666666666668,318.6666666666667,7,0.2857142857142857,0.047619047619047616
SSK,1,Long (8+),Midfield,Leading 1-7,2-min,6,0.3333333333333333,10.0,52.333333333333336,2.8333333333333335,60.0,33,0.48484848484848486,-0.15151515151515155
SSK,1,Long (8+),Midfield,Leading 1-7,Early Half,23,0.5217391304347826,10.0,52.26086956521739,3.4782608695652173,1144.8260869565217,166,0.5180722891566265,0.0036668412781560855
SSK,1,Long (8+),Midfield,Leading 1-7,Late Half,12,0.5,10.0,50.083333333333336,4.916666666666667,416.1666666666667,97,0.5154639175257731,-0.015463917525773141
SSK,1,Long (8+),Midfield,Leading 8+,2-min,6,0.3333333333333333,10.0,47.166666666666664,9.5,57.166666666666664,47,0.574468085106383,-0.24113475177304972
SSK,1,Long (8+),Midfield,Leading 8+,Early Half,17,0.5882352941176471,10.294117647058824,50.94117647058823,15.117647058823529,1054.7058823529412,118,0.5677966101694916,0.02043868394815551
SSK,1,Long (8+),Midfield,Leading 8+,Late Half,2,0.5,10.0,51.0,13.0,356.5,44,0.5909090909090909,-0.09090909090909094
SSK,1,Long (8+),Midfield,Tied,2-min,2,1.0,10.0,55.0,0.0,10.5,14,0.7142857142857143,0.2857142857142857
SSK,1,Long (8+),Midfield,Tied,Early Half,17,0.5294117647058824,10.0,51.411764705882355,0.0,1511.3529411764705,146,0.5068493150684932,0.02256244963738918
SSK,1,Long (8+),Midfield,Tied,Late Half,4,1.0,10.0,53.25,0.0,326.25,18,0.6666666666666666,0.33333333333333337
SSK,1,Long (8+),Midfield,Trailing 1-7,2-min,3,1.0,11.666666666666666,50.333333333333336,-5.0,75.0,68,0.8970588235294118,0.1029411764705882
SSK,1,Long (8+),Midfield,Trailing 1-7,Early Half,20,0.45,10.0,50.0,-3.9,1187.75,219,0.5981735159817352,-0.14817351598173517
SSK,1,Long (8+),Midfield,Trailing 1-7,Late Half,7,0.5714285714285714,10.0,54.0,-5.285714285714286,422.42857142857144,87,0.6206896551724138,-0.049261083743842415
SSK,1,Long (8+),Midfield,Trailing 8+,2-min,10,1.0,10.0,51.5,-14.4,57.5,69,0.8985507246376812,0.10144927536231885
SSK,1,Long (8+),Midfield,Trailing 8+,Early Half,16,0.8125,10.625,49.625,-12.8125,1201.5625,152,0.6710526315789473,0.14144736842105265
SSK,1,Long (8+),Midfield,Trailing 8+,Late Half,9,0.6666666666666666,10.0,51.111111111111114,-13.555555555555555,289.8888888888889,96,0.7708333333333334,-0.10416666666666674
SSK,1,Long (8+),Opponent Territory,Leading 1-7,2-min,1,0.0,10.0,35.0,1.0,91.0,18,0.6111111111111112,-0.6111111111111112
SSK,1,Long (8+),Opponent Territory,Leading 1-7,Early Half,16,0.4375,10.0,34.0,3.1875,1307.1875,91,0.6043956043956044,-0.16689560439560436
SSK,1,Long (8+),Opponent Territory,Leading 1-7,Late Half,7,0.2857142857142857,10.0,33.142857142857146,5.142857142857143,341.0,55,0.45454545454545453,-0.16883116883116883
SSK,1,Long (8+),Opponent Territory,Leading 8+,2-min,5,0.6,11.0,34.0,9.8,30.8,29,0.6206896551724138,-0.020689655172413834
SSK,1,Long (8+),Opponent Territory,Leading 8+,Early Half,8,0.25,10.0,30.25,14.625,1163.875,74,0.527027027027027,-0.277027027027027
SSK,1,Long (8+),Opponent Territory,Leading 8+,Late Half,4,0.25,10.0,30.0,13.0,384.5,42,0.40476190476190477,-0.15476190476190477
SSK,1,Long (8+),Opponent Territory,Tied,2-min,1,0.0,10.0,37.0,0.0,33.0,7,0.42857142857142855,-0.42857142857142855
SSK,1,Long (8+),Opponent Territory,Tied,Early Half,11,0.18181818181818182,10.0,29.09090909090909,0.0,1404.2727272727273,85,0.5529411764705883,-0.37112299465240645
SSK,1,Long (8+),Opponent Territory,Tied,Late Half,2,1.0,10.0,33.0,0.0,337.0,12,0.6666666666666666,0.33333333333333337
SSK,1,Long (8+),Opponent Territory,Trailing 1-7,2-min,5,0.8,10.0,32.2,-5.2,58.0,39,0.8205128205128205,-0.02051282051282044
SSK,1,Long (8+),Opponent Territory,Trailing 1-7,Early Half,8,0.5,10.0,27.625,-5.0,1208.25,136,0.5808823529411765,-0.08088235294117652
SSK,1,Long (8+),Opponent Territory,Trailing 1-7,Late Half,5,0.4,10.0,36.2,-5.0,503.0,52,0.5576923076923077,-0.1576923076923077
SSK,1,Long (8+),Opponent Territory,Trailing 8+,2-min,7,1.0,10.0,29.857142857142858,-14.714285714285714,54.285714285714285,44,0.8863636363636364,0.11363636363636365
SSK,1,Long (8+),Opponent Territory,Trailing 8+,Early Half,8,0.625,10.0,31.75,-11.25,1073.875,91,0.7032967032967034,-0.07829670329670335
SSK,1,Long (8+),Opponent Territory,Trailing 8+,Late Half,2,0.5,10.0,31.0,-16.0,405.0,71,0.7887323943661971,-0.28873239436619713
SSK,1,Long (8+),Own Deep,Leading 1-7,2-min,4,0.25,10.0,98.75,3.75,88.75,17,0.35294117647058826,-0.10294117647058826
SSK,1,Long (8+),Own Deep,Leading 1-7,Early Half,13,0.46153846153846156,10.0,91.53846153846153,4.461538461538462,1040.3076923076924,131,0.5038167938931297,-0.04227833235466816
SSK,1,Long (8+),Own Deep,Leading 1-7,Late Half,12,0.25,10.0,93.16666666666667,3.3333333333333335,344.9166666666667,44,0.3409090909090909,-0.09090909090909088
SSK,1,Long (8+),Own Deep,Leading 8+,2-min,3,0.3333333333333333,10.0,89.0,11.666666666666666,83.33333333333333,14,0.21428571428571427,0.11904761904761904
SSK,1,Long (8+),Own Deep,Leading 8+,Early Half,10,0.5,10.0,89.5,13.1,1086.3,67,0.5074626865671642,-0.007462686567164201
SSK,1,Long (8+),Own Deep,Leading 8+,Late Half,6,0.3333333333333333,10.0,91.5,12.0,272.6666666666667,47,0.3617021276595745,-0.028368794326241176
SSK,1,Long (8+),Own Deep,Tied,2-min,2,0.5,15.0,96.0,0.0,57.0,8,0.625,-0.125
SSK,1,Long (8+),Own Deep,Tied,Early Half,6,0.5,10.0,86.0,0.0,1592.0,88,0.5909090909090909,-0.09090909090909094
SSK,1,Long (8+),Own Deep,Tied,Late Half,1,0.0,10.0,88.0,0.0,336.0,6,0.5,-0.5
SSK,1,Long (8+),Own Deep,Trailing 1-7,2-min,1,0.0,10.0,96.0,-5.0,26.0,21,0.6666666666666666,-0.6666666666666666
SSK,1,Long (8+),Own Deep,Trailing 1-7,Early Half,20,0.55,10.25,89.95,-4.45,1123.65,103,0.5145631067961165,0.035436893203883546
SSK,1,Long (8+),Own Deep,Trailing 1-7,Late Half,8,0.875,10.0,89.25,-4.25,309.0,60,0.7333333333333333,0.14166666666666672
SSK,1,Long (8+),Own Deep,Trailing 8+,2-min,5,0.8,12.0,87.8,-13.0,79.8,39,0.7948717948717948,0.005128205128205221
SSK,1,Long (8+),Own Deep,Trailing 8+,Early Half,8,0.375,10.0,87.875,-13.75,1108.375,84,0.6309523809523809,-0.25595238095238093
SSK,1,Long (8+),Own Deep,Trailing 8+,Late Half,5,0.8,10.0,86.8,-11.8,277.4,48,0.7291666666666666,0.07083333333333341
SSK,1,Long (8+),Own Territory,Leading 1-7,2-min,4,0.25,10.0,71.25,3.5,64.25,35,0.6285714285714286,-0.37857142857142856
SSK,1,Long (8+),Own Territory,Leading 1-7,Early Half,31,0.41935483870967744,10.32258064516129,70.29032258064517,3.6451612903225805,1109.4516129032259,236,0.5254237288135594,-0.10606889010388193
SSK,1,Long (8+),Own Territory,Leading 1-7,Late Half,11,0.5454545454545454,10.0,68.9090909090909,3.6363636363636362,293.27272727272725,106,0.5849056603773585,-0.03945111492281306
SSK,1,Long (8+),Own Territory,Leading 8+,2-min,6,0.6666666666666666,10.0,69.5,12.833333333333334,73.66666666666667,27,0.5555555555555556,0.11111111111111105
SSK,1,Long (8+),Own Territory,Leading 8+,Early Half,13,0.3076923076923077,10.0,70.38461538461539,13.923076923076923,1009.2307692307693,146,0.541095890410959,-0.23340358271865125
SSK,1,Long (8+),Own Territory,Leading 8+,Late Half,5,0.0,10.0,76.2,15.4,312.4,77,0.45454545454545453,-0.45454545454545453
SSK,1,Long (8+),Own Territory,Tied,2-min,3,0.6666666666666666,10.0,71.33333333333333,0.0,42.333333333333336,10,0.7,-0.033333333333333326
SSK,1,Long (8+),Own Territory,Tied,Early Half,14,0.5714285714285714,10.0,71.78571428571429,0.0,1574.5,206,0.587378640776699,-0.015950069348127593
SSK,1,Long (8+),Own Territory,Tied,Late Half,5,0.6,10.0,68.4,0.0,305.4,26,0.6923076923076923,-0.09230769230769231
SSK,1,Long (8+),Own Territory,Trailing 1-7,2-min,9,1.0,10.0,70.0,-4.666666666666667,61.44444444444444,58,0.8103448275862069,0.18965517241379315
SSK,1,Long (8+),Own Territory,Trailing 1-7,Early Half,33,0.48484848484848486,10.0,71.39393939393939,-3.878787878787879,1145.878787878788,316,0.5822784810126582,-0.09742999616417336
SSK,1,Long (8+),Own Territory,Trailing 1-7,Late Half,9,0.5555555555555556,10.0,72.0,-4.888888888888889,392.22222222222223,127,0.7401574803149606,-0.18460192475940507
SSK,1,Long (8+),Own Territory,Trailing 8+,2-min,9,0.8888888888888888,10.0,71.88888888888889,-13.666666666666666,80.22222222222223,73,0.8493150684931506,0.0395738203957382
SSK,1,Long (8+),Own Territory,Trailing 8+,Early Half,25,0.6,10.0,69.68,-11.92,1234.16,205,0.6487804878048781,-0.04878048780487809
SSK,1,Long (8+),Own Territory,Trailing 8+,Late Half,8,0.375,10.0,72.25,-12.375,263.875,129,0.7596899224806202,-0.3846899224806202
SSK,1,Long (8+),Red Zone,Leading 1-7,Early Half,5,0.6,10.0,14.8,3.0,924.2,47,0.5319148936170213,0.06808510638297871
SSK,1,Long (8+),Red Zone,Leading 1-7,Late Half,2,0.5,10.0,13.0,3.0,351.0,35,0.45714285714285713,0.04285714285714287
SSK,1,Long (8+),Red Zone,Leading 8+,2-min,2,0.5,10.0,19.5,8.0,46.5,7,0.2857142857142857,0.2142857142857143
SSK,1,Long (8+),Red Zone,Leading 8+,Early Half,4,0.25,9.25,12.75,18.75,1120.5,30,0.6,-0.35
SSK,1,Long (8+),Red Zone,Leading 8+,Late Half,2,0.0,8.5,8.5,14.0,263.5,21,0.3333333333333333,-0.3333333333333333
SSK,1,Long (8+),Red Zone,Tied,Early Half,5,0.4,10.0,18.0,0.0,1227.8,52,0.5961538461538461,-0.19615384615384612
SSK,1,Long (8+),Red Zone,Tied,Late Half,1,1.0,10.0,19.0,0.0,342.0,3,0.6666666666666666,0.33333333333333337
SSK,1,Long (8+),Red Zone,Trailing 1-7,2-min,2,0.5,10.0,13.5,-7.0,67.0,18,0.8333333333333334,-0.33333333333333337
SSK,1,Long (8+),Red Zone,Trailing 1-7,Early Half,4,0.5,9.5,14.0,-4.75,1007.5,52,0.6153846153846154,-0.11538461538461542
SSK,1,Long (8+),Red Zone,Trailing 1-7,Late Half,1,1.0,10.0,15.0,-7.0,459.0,21,0.6190476190476191,0.38095238095238093
SSK,1,Long (8+),Red Zone,Trailing 8+,2-min,1,1.0,10.0,15.0,-15.0,71.0,16,0.75,0.25
SSK,1,Long (8+),Red Zone,Trailing 8+,Early Half,6,0.5,9.5,13.333333333333334,-10.833333333333334,1165.1666666666667,51,0.6666666666666666,-0.16666666666666663
SSK,1,Long (8+),Red Zone,Trailing 8+,Late Half,3,0.6666666666666666,10.0,17.666666666666668,-17.333333333333332,501.3333333333333,29,0.7586206896551724,-0.09195402298850575
SSK,1,Medium (4-7),Midfield,Leading 8+,2-min,1,1.0,5.0,56.0,8.0,72.0,1,1.0,0.0
SSK,1,Medium (4-7),Own Deep,Trailing 1-7,Early Half,1,1.0,5.0,84.0,-4.0,1381.0,1,1.0,0.0
SSK,1,Medium (4-7),Own Territory,Leading 1-7,Early Half,2,0.5,5.0,71.5,6.5,1122.5,2,0.5,0.0
SSK,1,Medium (4-7),Own Territory,Trailing 1-7,Early Half,1,0.0,5.0,62.0,-3.0,890.0,2,0.0,0.0
SSK,1,Medium (4-7),Red Zone,Leading 1-7,Early Half,2,0.5,5.0,5.0,2.0,1117.0,17,0.29411764705882354,0.20588235294117646
SSK,1,Medium (4-7),Red Zone,Leading 1-7,Late Half,1,1.0,4.0,4.0,5.0,389.0,9,0.5555555555555556,0.4444444444444444
SSK,1,Medium (4-7),Red Zone,Leading 8+,2-min,2,0.5,6.0,6.0,8.0,18.5,5,0.6,-0.09999999999999998
SSK,1,Medium (4-7),Red Zone,Tied,Late Half,1,1.0,7.0,7.0,0.0,270.0,4,0.5,0.5
SSK,1,Medium (4-7),Red Zone,Trailing 1-7,Early Half,1,1.0,7.0,7.0,-6.0,1463.0,11,0.36363636363636365,0.6363636363636364
SSK,1,Medium (4-7),Red Zone,Trailing 8+,Early Half,1,1.0,4.0,4.0,-9.0,884.0,6,0.3333333333333333,0.6666666666666667
SSK,1,Medium (4-7),Red Zone,Trailing 8+,Late Half,3,0.6666666666666666,5.0,5.0,-14.333333333333334,483.3333333333333,11,0.7272727272727273,-0.06060606060606066
SSK,1,Short (1-3),Red Zone,Leading 1-7,Late Half,1,0.0,2.0,2.0,1.0,124.0,4,0.0,0.0
SSK,1,Short (1-3),Red Zone,Trailing 1-7,2-min,1,0.0,2.0,2.0,-7.0,55.0,3,0.0,0.0
SSK,1,Short (1-3),Red Zone,Trailing 1-7,Late Half,1,0.0,1.0,1.0,-6.0,542.0,5,0.2,-0.2
SSK,1,Short (1-3),Red Zone,Trailing 8+,2-min,2,0.0,1.0,1.0,-10.0,62.5,8,0.125,-0.125
SSK,1,Short (1-3),Red Zone,Trailing 8+,Early Half,3,0.0,1.6666666666666667,1.6666666666666667,-11.666666666666666,1307.3333333333333,10,0.1,-0.1
SSK,2,Long (8+),Midfield,Leading 1-7,2-min,3,0.3333333333333333,8.666666666666666,48.666666666666664,3.0,25.666666666666668,14,0.42857142857142855,-0.09523809523809523
SSK,2,Long (8+),Midfield,Leading 1-7,Early Half,8,0.875,9.125,54.625,3.625,1188.75,55,0.9272727272727272,-0.05227272727272725
SSK,2,Long (8+),Midfield,Leading 1-7,Late Half,3,1.0,17.0,50.0,3.3333333333333335,464.6666666666667,28,0.9285714285714286,0.0714285714285714
SSK,2,Long (8+),Midfield,Leading 8+,2-min,1,0.0,9.0,42.0,8.0,52.0,14,0.6428571428571429,-0.6428571428571429
SSK,2,Long (8+),Midfield,Leading 8+,Early Half,3,1.0,8.666666666666666,47.333333333333336,17.0,878.0,22,0.8636363636363636,0.13636363636363635
SSK,2,Long (8+),Midfield,Tied,Early Half,8,1.0,10.25,51.625,0.0,1430.125,46,0.9347826086956522,0.06521739130434778
SSK,2,Long (8+),Midfield,Tied,Late Half,2,1.0,9.5,50.0,0.0,322.0,4,1.0,0.0
SSK,2,Long (8+),Midfield,Trailing 1-7,2-min,2,1.0,12.5,55.0,-4.0,52.5,27,0.9629629629629629,0.03703703703703709
SSK,2,Long (8+),Midfield,Trailing 1-7,Early Half,9,1.0,9.666666666666666,48.333333333333336,-4.111111111111111,1070.6666666666667,72,0.9444444444444444,0.05555555555555558
SSK,2,Long (8+),Midfield,Trailing 1-7,Late Half,2,1.0,10.0,53.5,-5.0,301.0,30,0.8666666666666667,0.1333333333333333
SSK,2,Long (8+),Midfield,Trailing 8+,2-min,5,0.8,14.8,50.4,-13.6,44.0,23,0.8260869565217391,-0.02608695652173909
SSK,2,Long (8+),Midfield,Trailing 8+,Early Half,6,0.8333333333333334,12.0,47.166666666666664,-12.833333333333334,1236.3333333333333,45,0.8888888888888888,-0.05555555555555547
SSK,2,Long (8+),Midfield,Trailing 8+,Late Half,5,1.0,10.8,50.2,-15.8,314.2,30,0.9,0.09999999999999998
SSK,2,Long (8+),Opponent Territory,Leading 1-7,2-min,1,1.0,8.0,33.0,1.0,70.0,10,0.6,0.4
SSK,2,Long (8+),Opponent Territory,Leading 1-7,Early Half,9,0.8888888888888888,11.666666666666666,34.77777777777778,3.888888888888889,1188.0,39,0.8461538461538461,0.042735042735042694
SSK,2,Long (8+),Opponent Territory,Leading 8+,2-min,1,1.0,8.0,37.0,10.0,12.0,10,0.8,0.19999999999999996
SSK,2,Long (8+),Opponent Territory,Leading 8+,Early Half,2,1.0,10.5,24.0,13.0,972.0,28,0.8214285714285714,0.1785714285714286
SSK,2,Long (8+),Opponent Territory,Leading 8+,Late Half,2,1.0,9.5,37.5,13.5,539.0,16,0.75,0.25
SSK,2,Long (8+),Opponent Territory,Tied,Early Half,5,1.0,9.2,28.0,0.0,1485.2,27,0.9629629629629629,0.03703703703703709
SSK,2,Long (8+),Opponent Territory,Trailing 1-7,2-min,2,1.0,10.0,35.0,-4.0,40.0,15,0.9333333333333333,0.06666666666666665
SSK,2,Long (8+),Opponent Territory,Trailing 1-7,Early Half,2,1.0,9.5,26.0,-5.0,1120.0,45,0.8888888888888888,0.11111111111111116
SSK,2,Long (8+),Opponent Territory,Trailing 1-7,Late Half,5,1.0,12.0,33.2,-5.2,480.2,17,1.0,0.0
SSK,2,Long (8+),Opponent Territory,Trailing 8+,2-min,3,1.0,10.0,31.333333333333332,-13.666666666666666,40.666666666666664,13,0.9230769230769231,0.07692307692307687
SSK,2,Long (8+),Opponent Territory,Trailing 8+,Early Half,2,1.0,9.5,28.5,-12.5,862.0,29,1.0,0.0
SSK,2,Long (8+),Own Deep,Leading 1-7,2-min,2,1.0,9.0,90.0,1.0,83.5,6,0.6666666666666666,0.33333333333333337
SSK,2,Long (8+),Own Deep,Leading 1-7,Early Half,7,1.0,10.0,96.28571428571429,3.857142857142857,891.8571428571429,35,0.9714285714285714,0.02857142857142858
SSK,2,Long (8+),Own Deep,Leading 1-7,Late Half,6,0.8333333333333334,11.166666666666666,93.16666666666667,3.8333333333333335,316.0,15,0.8666666666666667,-0.033333333333333326
SSK,2,Long (8+),Own Deep,Leading 8+,2-min,1,0.0,8.0,89.0,16.0,60.0,4,0.25,-0.25
SSK,2,Long (8+),Own Deep,Leading 8+,Early Half,4,1.0,10.0,91.75,16.75,1219.25,21,0.9047619047619048,0.09523809523809523
SSK,2,Long (8+),Own Deep,Leading 8+,Late Half,2,0.5,8.5,94.5,15.5,297.0,14,0.7857142857142857,-0.2857142857142857
SSK,2,Long (8+),Own Deep,Tied,2-min,2,1.0,17.5,98.5,0.0,33.5,3,1.0,0.0
SSK,2,Long (8+),Own Deep,Tied,Early Half,1,0.0,10.0,83.0,0.0,1085.0,32,0.9375,-0.9375
SSK,2,Long (8+),Own Deep,Tied,Late Half,1,1.0,8.0,86.0,0.0,296.0,6,1.0,0.0
SSK,2,Long (8+),Own Deep,Trailing 1-7,2-min,1,1.0,17.0,95.0,-7.0,115.0,8,1.0,0.0
